Date,price,log_return,volatility,state,regime,split
2023-08-18,4369.7099609375,-0.0001487178839578,0.0064555762465407,0,Bull,train
2023-08-21,4399.77001953125,0.0068556348598001,0.0060597972040005,0,Bull,train
2023-08-22,4387.5498046875,-0.0027813310465454,0.0060354877519625,0,Bull,train
2023-08-23,4436.009765625,0.0109843307107908,0.0071249206680941,0,Bull,train
2023-08-24,4376.31005859375,-0.0135493539840076,0.0081765609165745,0,Bull,train
2023-08-25,4405.7099609375,0.006695501060296,0.0086400359417328,0,Bull,train
2023-08-28,4433.31005859375,0.0062450785941958,0.0086877480523311,0,Bull,train
2023-08-29,4497.6298828125,0.0144040687120572,0.009127964271312,0,Bull,train
2023-08-30,4514.8701171875,0.0038258541811924,0.0085858322272101,0,Bull,train
2023-08-31,4507.66015625,-0.0015982129743399,0.007970873436443,0,Bull,train
2023-09-01,4515.77001953125,0.0017975127655187,0.0079064184249976,0,Bull,train
2023-09-05,4496.830078125,-0.0042029978213822,0.0081223883773233,0,Bull,train
2023-09-06,4465.47998046875,-0.0069960144914311,0.0085087148483199,0,Bull,train
2023-09-07,4451.14013671875,-0.0032164331157336,0.0079659753811445,0,Bull,train
2023-09-08,4457.490234375,0.0014256060622575,0.006297577433895,0,Bull,train
2023-09-11,4487.4599609375,0.0067009514981357,0.006298044772566,0,Bull,train
2023-09-12,4461.89990234375,-0.0057121690230044,0.00650031102671,0,Bull,train
2023-09-13,4467.43994140625,0.0012408621175339,0.0043962735282396,0,Bull,train
2023-09-14,4505.10009765625,0.0083945855336668,0.0050973160942126,0,Bull,train
2023-09-15,4450.31982421875,-0.012234145842493,0.0063687018639904,0,Bull,train
2023-09-18,4453.52978515625,0.0007210276941744,0.0063198095358735,0,Bull,train
2023-09-19,4443.9501953125,-0.0021533273615332,0.0062512292993463,0,Bull,train
2023-09-20,4402.2001953125,-0.0094392042062914,0.0065445322676238,0,Bull,train
2023-09-21,4330.0,-0.0165369183184882,0.0081160757228684,0,Bull,train
2023-09-22,4320.06005859375,-0.0022982374027602,0.0079871341329536,0,Bull,train
2023-09-25,4337.43994140625,0.004014994203807,0.0076581242188327,0,Bull,train
2023-09-26,4273.52978515625,-0.0148441654822644,0.0084662771266838,0,Bull,train
2023-09-27,4274.509765625,0.000229287772294,0.0083983092524317,0,Bull,train
2023-09-28,4299.7001953125,0.0058758771430014,0.007999782144273,0,Bull,train
2023-09-29,4288.0498046875,-0.0027132596482903,0.0075531408310216,0,Bull,train
2023-10-02,4288.39013671875,7.936440615274876e-05,0.0075138974472341,0,Bull,train
2023-10-03,4229.4501953125,-0.0138393958634477,0.0081175429850222,0,Bull,train
2023-10-04,4263.75,0.0080770476078289,0.0088933205459409,0,Bull,train
2023-10-05,4258.18994140625,-0.0013048811469964,0.0075586675032581,0,Bull,train
2023-10-06,4308.5,0.0117456420939614,0.0086546611839401,0,Bull,train
2023-10-09,4335.66015625,0.0062840681193883,0.0088078178505021,0,Bull,train
2023-10-10,4358.240234375,0.0051944760999855,0.0071981660229176,0,Bull,train
2023-10-11,4376.9501953125,0.0042838195000953,0.0072038593609113,0,Bull,train
2023-10-12,4349.60986328125,-0.0062660249406558,0.0075613462312587,0,Bull,train
2023-10-13,4327.77978515625,-0.0050314956602193,0.0077268165501932,0,Bull,train
2023-10-16,4373.6298828125,0.0105386423025901,0.0082875937394388,0,Bull,train
2023-10-17,4373.2001953125,-9.824987944462292e-05,0.0062686733378211,0,Bull,train
2023-10-18,4314.60009765625,-0.0134904082511511,0.0079447627465619,0,Bull,train
2023-10-19,4278.0,-0.0085190323280581,0.0085038925488536,0,Bull,train
2023-10-20,4224.16015625,-0.012665149196156,0.0084087464346289,0,Bull,train
2023-10-23,4217.0400390625,-0.0016869920654354,0.0079011198713109,0,Bull,train
2023-10-24,4247.68017578125,0.0072395235196296,0.0081527449127802,0,Bull,train
2023-10-25,4186.77001953125,-0.0144434346572381,0.0085450128612245,0,Bull,train
2023-10-26,4137.22998046875,-0.0119030812055846,0.0088588641954717,0,Bull,train
2023-10-27,4117.3701171875,-0.0048118385786217,0.0088590661850412,0,Bull,train
2023-10-30,4166.81982421875,0.0119384743002868,0.0091382544416338,0,Bull,train
2023-10-31,4193.7998046875,0.0064540848216871,0.0097319677261404,0,Bull,train
2023-11-01,4237.85986328125,0.0104511949901926,0.0101263658188063,0,Bull,train
2023-11-02,4317.77978515625,0.0186829389340861,0.0116571761929686,0,Bull,train
2023-11-03,4358.33984375,0.0093498835445515,0.0108566567549678,0,Bull,train
2023-11-06,4365.97998046875,0.0017514577241009,0.0107410828548992,0,Bull,train
2023-11-07,4378.3798828125,0.0028360934017115,0.0106593691896531,0,Bull,train
2023-11-08,4382.77978515625,0.0010044110324205,0.0088034085889677,0,Bull,train
2023-11-09,4347.35009765625,-0.0081166906990688,0.008066497668837,0,Bull,train
2023-11-10,4415.240234375,0.015495759270772,0.0078890406094788,0,Bull,train
2023-11-13,4411.5498046875,-0.0008361884413705,0.0080307839847223,0,Bull,train
2023-11-14,4495.7001953125,0.0188953704745777,0.0090574126608957,0,Bull,train
2023-11-15,4502.8798828125,0.0015957382078468,0.0091099674442997,0,Bull,train
2023-11-16,4508.240234375,0.0011897193967129,0.008034017686895,0,Bull,train
2023-11-17,4514.02001953125,0.0012812279371789,0.0078759652802636,0,Bull,train
2023-11-20,4547.3798828125,0.0073631037937946,0.0079364547342192,0,Bull,train
2023-11-21,4538.18994140625,-0.0020229759317569,0.0081658836496011,0,Bull,train
2023-11-22,4556.6201171875,0.0040529050943138,0.0081155912102663,0,Bull,train
2023-11-24,4559.33984375,0.0005966956096443,0.0070856807686374,0,Bull,train
2023-11-27,4550.43017578125,-0.0019560693168987,0.006247612076974,0,Bull,train
2023-11-28,4554.89013671875,0.0009796385280509,0.0061488189590325,0,Bull,train
2023-11-29,4550.580078125,-0.0009466966151023,0.0028216157866298,0,Bull,train
2023-11-30,4567.7998046875,0.0037769312649942,0.0029364321079187,0,Bull,train
2023-12-01,4594.6298828125,0.0058565589538464,0.0032480581726093,0,Bull,train
2023-12-04,4569.77978515625,-0.0054231880638262,0.0039954859749235,0,Bull,train
2023-12-05,4567.18017578125,-0.000569031593935,0.0033824417171405,0,Bull,train
2023-12-06,4549.33984375,-0.0039138519449437,0.0035820471402926,0,Bull,train
2023-12-07,4585.58984375,0.0079366106848226,0.0041982661663862,0,Bull,train
2023-12-08,4604.3701171875,0.0040871341465038,0.0043376267715542,0,Bull,train
2023-12-11,4622.43994140625,0.0039168135477805,0.0042928547749642,0,Bull,train
2023-12-12,4643.7001953125,0.0045888127956921,0.0043883538537169,0,Bull,train
2023-12-13,4707.08984375,0.0135583451750207,0.0055696894974516,0,Bull,train
2023-12-14,4719.5498046875,0.0026435651851546,0.0055722799095553,0,Bull,train
2023-12-15,4719.18994140625,-7.625240044895065e-05,0.005581899228869,0,Bull,train
2023-12-18,4740.56005859375,0.0045181222634003,0.0048114902792943,0,Bull,train
2023-12-19,4768.3701171875,0.0058492674508201,0.004607081537432,0,Bull,train
2023-12-20,4698.35009765625,-0.0147931479653067,0.0072763548275797,0,Bull,train
2023-12-21,4746.75,0.0102487693072728,0.0074767572760123,0,Bull,train
2023-12-22,4754.6298828125,0.0016586821527599,0.007493333021897,0,Bull,train
2023-12-26,4774.75,0.0042227610469787,0.0074971572617427,0,Bull,train
2023-12-27,4781.580078125,0.0014294356164228,0.0075006588031294,0,Bull,train
2023-12-28,4783.35009765625,0.0003701061103278,0.0065186110855394,0,Bull,train
2023-12-29,4769.830078125,-0.0028304770367348,0.0066504157635612,0,Bull,train
2024-01-02,4742.830078125,-0.0056766607997218,0.0069841429805175,0,Bull,train
2024-01-03,4704.81005859375,-0.0080486183271979,0.0073040145266669,0,Bull,train
2024-01-04,4688.68017578125,-0.003434271663318,0.0069525732741943,0,Bull,train
2024-01-05,4697.240234375,0.0018240216394342,0.0052486242085096,0,Bull,train
2024-01-08,4763.5400390625,0.0140159454363537,0.0061291724821718,0,Bull,train
2024-01-09,4756.5,-0.0014789938523183,0.0061352195679088,0,Bull,train
2024-01-10,4783.4501953125,0.0056499806504959,0.0062587085722391,0,Bull,train
2024-01-11,4780.240234375,-0.0006712808369613,0.0062474331179544,0,Bull,train
2024-01-12,4783.830078125,0.0007506937530337,0.0062512860435919,0,Bull,train
2024-01-16,4765.97998046875,-0.0037383190523563,0.0063034948379076,0,Bull,train
2024-01-17,4739.2099609375,-0.0056327312711079,0.0062991755187706,0,Bull,train
2024-01-18,4780.93994140625,0.0087667207262427,0.0061777740692186,0,Bull,train
2024-01-19,4839.81005859375,0.0122383082325487,0.0067213466490048,0,Bull,train
2024-01-22,4850.43017578125,0.0021919211872312,0.0067141489165274,0,Bull,train
2024-01-23,4864.60009765625,0.0029171153407645,0.0055447659845999,0,Bull,train
2024-01-24,4868.5498046875,0.0008115989762167,0.0054265702677266,0,Bull,train
2024-01-25,4894.16015625,0.0052465781349795,0.0054005717465599,0,Bull,train
2024-01-26,4890.97021484375,-0.0006519977554262,0.0053994010050484,0,Bull,train
2024-01-29,4927.93017578125,0.0075283655052462,0.0056061400701707,0,Bull,train
2024-01-30,4924.97021484375,-0.00060083039698,0.0052666481130549,0,Bull,train
2024-01-31,4845.64990234375,-0.0162368517407323,0.0077452217727988,0,Bull,train
2024-02-01,4906.18994140625,0.0124162861140497,0.0081626584153097,0,Bull,train
2024-02-02,4958.60986328125,0.0106277707226318,0.0079645375793017,0,Bull,train
2024-02-05,4942.81005859375,-0.0031914247092839,0.0081615394916796,0,Bull,train
2024-02-06,4954.22998046875,0.0023077459317484,0.0081552633662441,0,Bull,train
2024-02-07,4995.06005859375,0.0082076825940085,0.0083852093635921,0,Bull,train
2024-02-08,4997.91015625,0.0005704205400913,0.008349381711427,0,Bull,train
2024-02-09,5026.60986328125,0.0057259171287942,0.0083595899942945,0,Bull,train
2024-02-12,5021.83984375,-0.000949404142652,0.0082486668507525,0,Bull,train
2024-02-13,4953.169921875,-0.013768609419845,0.0096260847341725,0,Bull,train
2024-02-14,5000.6201171875,0.0095341683042171,0.0079258783684075,0,Bull,train
2024-02-15,5029.72998046875,0.0058043726740404,0.0073193815078472,0,Bull,train
2024-02-16,5005.56982421875,-0.0048150435759612,0.0070344829265071,0,Bull,train
2024-02-20,4975.509765625,-0.0060234264658181,0.0072723891266487,0,Bull,train
2024-02-21,4981.7998046875,0.0012634014951036,0.0072535620643983,0,Bull,train
2024-02-22,5087.02978515625,0.0209028886664039,0.0095037126235414,0,Bull,train
2024-02-23,5088.7998046875,0.0003478870265016,0.0095072351812975,0,Bull,train
2024-02-26,5069.52978515625,-0.0037939392446677,0.0095472301262326,0,Bull,train
2024-02-27,5078.18017578125,0.0017048955387206,0.0095285166718462,0,Bull,train
2024-02-28,5069.759765625,-0.0016595313211116,0.0080872390239137,0,Bull,train
2024-02-29,5096.27001953125,0.0052154704557985,0.0077686124132832,0,Bull,train
2024-03-01,5137.080078125,0.0079759364333877,0.0079189392346911,0,Bull,train
2024-03-04,5130.9501953125,-0.0011939745749618,0.0076450548040395,0,Bull,train
2024-03-05,5078.64990234375,-0.0102454062759189,0.0082584365195962,0,Bull,train
2024-03-06,5104.759765625,0.0051279328530018,0.0083077193819704,0,Bull,train
2024-03-07,5157.35986328125,0.0102514022849842,0.0060545679546362,0,Bull,train
2024-03-08,5123.68994140625,-0.0065499229920504,0.0065564636518965,0,Bull,train
2024-03-11,5117.93994140625,-0.0011228682680286,0.0064064908423094,0,Bull,train
2024-03-12,5175.27001953125,0.0111395125866682,0.0071781752586843,0,Bull,train
2024-03-13,5165.31005859375,-0.0019263840021217,0.0071933329557731,0,Bull,train
2024-03-14,5150.47998046875,-0.0028752210514948,0.0072297961914097,0,Bull,train
2024-03-15,5117.08984375,-0.0065040228597386,0.0071398094908488,0,Bull,train
2024-03-18,5149.419921875,0.0062981842384814,0.0074331280622268,0,Bull,train
2024-03-19,5178.509765625,0.0056332530443423,0.0065608559960427,0,Bull,train
2024-03-20,5224.6201171875,0.0088647655163605,0.0068616716641065,0,Bull,train
2024-03-21,5241.52978515625,0.003231309094529,0.0062959442527687,0,Bull,train
2024-03-22,5234.18017578125,-0.0014031718343261,0.0057397732914148,0,Bull,train
2024-03-25,5218.18994140625,-0.0030596403820322,0.005892507286735,0,Bull,train
2024-03-26,5203.580078125,-0.002803721982806,0.0050653651701623,0,Bull,train
2024-03-27,5248.490234375,0.0085935955827061,0.0055629250675795,0,Bull,train
2024-03-28,5254.35009765625,0.001115862700761,0.0053452868210524,0,Bull,train
2024-04-01,5243.77001953125,-0.0020156145269574,0.0047019044063229,0,Bull,train
2024-04-02,5205.81005859375,-0.0072653882036721,0.0053751670277604,0,Bull,train
